ENCUESTADOR;DEPTO;MUPIO;SECTOR;ESTRUCTURA;VIVIENDA;HOGAR;CP;CAPITULO;SECCION;PREGUNTA;DEFINICION DE INCONSISTENCIA;CODIGO ERROR;COMENTARIOS;;
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;C;29;Se buscan personas menores de 7 años y tenga información;10C02911;;;0
3023.0;3.0;4.0;6028.0;234.0;189.0;9.0;1.0;10;C;30;"En p10c30a respondieron ""no"" y hay valores en p10c30b";10C03007;;;0
3117.0;9.0;20.0;11811.0;137.0;127.0;7.0;2.0;10;C;30;"En p10c30a respondieron ""no"" y hay valores en p10c30b";10C03007;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;C;30;P10c29b menores de 7 años y hay información p10c30;10C03010;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;C;30;P10c29b menores de 7 años y hay información p10c30;10C03010;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;C;31;Menores de 7 años y hay información en la variable p10c31b;10C03109;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;C;31;Menores de 7 años y hay información en la variable p10c31b;10C03109;;;0
3101.0;6.0;14.0;9295.0;64.0;38.0;2.0;1.0;10;C;32;"Respondieron ""no"" en p10c32a y hay información en p10c32b";10C03205;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;C;32;Menores de 7 años y hay información en la variable;10C03209;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;C;32;Menores de 7 años y hay información en la variable;10C03209;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;C;33;Menor de 7 años y hay información en la variable;10C03308;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;C;33;Menor de 7 años y hay información en la variable;10C03308;;;0
3000.0;12.0;1.0;13569.0;65.0;32.0;3.0;1.0;10;C;34;Respondieron no en p10c34a pero hay información en p10c34b;10C03405;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;C;34;Menores de 7 años y hay información en la variable;10C03408;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;C;34;Menores de 7 años y hay información en la variable;10C03408;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;C;35;Menor de 7 años y hay información en las variables;10C03508;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;C;35;Menor de 7 años y hay información en las variables;10C03508;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;C;36;Menor de 7 años y hay información en las variables p10c36;10C03608;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;C;36;Menor de 7 años y hay información en las variables p10c36;10C03608;;;0
3035.0;11.0;1.0;13038.0;115.0;113.0;6.0;3.0;10;C;37;Respondieron no en p10c37a y hay información en p10c37b;10C03705;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;C;37;Menor de 7 años y hay información en las variables p10c37;10C03708;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;C;37;Menor de 7 años y hay información en las variables p10c37;10C03708;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;C;38;Menor de 7 años y hay información en las variables p10c38;10C03808;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;C;38;Menor de 7 años y hay información en las variables p10c38;10C03808;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;C;39;Menor de 7 años y hay información en las variables p10c3;10C03908;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;C;39;Menor de 7 años y hay información en las variables p10c3;10C03908;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;C;40;Menor de 7 años y tiene información;10C04009;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;C;40;Menor de 7 años y tiene información;10C04009;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;C;41;Menores de 7 años y hay información en la variable p10c41;10C04106;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;C;41;Menores de 7 años y hay información en la variable p10c41;10C04106;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;C;44;Menores de 7 años trabajando;10C04403;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;C;44;Menores de 7 años trabajando;10C04403;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;C;46;Menores de 7 años y tienen información en la variable p10c46;10C04608;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;C;46;Menores de 7 años y tienen información en la variable p10c46;10C04608;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;C;47;Menores de 7 años y tiene información en la variable;10C04706;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;C;47;Menores de 7 años y tiene información en la variable;10C04706;;;0
3107.0;5.0;2.0;7717.0;129.0;111.0;9.0;6.0;10;C;50;Valores perdidos en p10c50a ;10C05001;;;0
3020.0;1.0;28.0;2457.0;8.0;7.0;1.0;1.0;10;C;50;Valores perdidos en p10c50a ;10C05001;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;C;50;Valores perdidos en p10c50a ;10C05001;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;C;50;Valores perdidos en p10c50a ;10C05001;;;0
3059.0;7.0;19.0;9923.0;75.0;46.0;6.0;2.0;10;C;50;La variable P10C50A tiene información y no has ganancia agrícola o no agrícola;10C05022;;;0
3059.0;7.0;19.0;9923.0;75.0;46.0;6.0;2.0;10;C;50;La variable P10C50A tiene información y no has ganancia agrícola o no agrícola;10C05022;;;0
3065.0;19.0;4.0;23180.0;111.0;96.0;9.0;1.0;10;C;50;Indico no en variable número de empleados (p10c50a) y hay información en variable cuántos empleados (p10c50b);10C05003;;;0
3020.0;1.0;24.0;1968.0;148.0;117.0;8.0;1.0;10;C;51;Hay información en la variable número de empleados y no debe tener porque son asalariados;10C05104;;;0
3072.0;7.0;19.0;9958.0;220.0;149.0;8.0;2.0;10;C;51;Hay información en la variable número de empleados y no debe tener porque son asalariados;10C05104;;;0
3061.0;14.0;20.0;18707.0;6.0;6.0;1.0;1.0;10;C;52;Revisar cuenta propia e indica que han tenido empleado remunerado p10c52a;10C05204;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;D;1;Personas menores a 7 años no responden esta sección, verifique sección D pregunta 1.;10D00103;;;0
3148.0;3.0;6.0;6100.0;30.0;19.0;2.0;1.0;10;D;1;Personas menores a 7 años no responden esta sección, verifique sección D pregunta 1.;10D00103;;;0
3052.0;13.0;20.0;16805.0;116.0;68.0;6.0;1.0;10;D;14;Verfique sección D pregunta 14. No se respeto el salto según el dinero en concepto de aguinaldo, existe información sobre la ganancia de la empresa.;10D01405;;;0
3052.0;13.0;20.0;16805.0;116.0;68.0;6.0;1.0;10;D;15;Códigos no validos para continuar, no se respeto el salto;10D01502;;;0
3157.0;22.0;3.0;25142.0;107.0;74.0;8.0;1.0;10;E;1;Buscando valores fuera de rango en p10e02;1E+102;;;0
3050.0;3.0;14.0;6315.0;31.0;34.0;2.0;1.0;10;E;1;Buscando valores fuera de rango en p10e02;1E+102;;;0
3136.0;14.0;12.0;18113.0;163.0;91.0;8.0;2.0;10;E;1;Buscando valores fuera de rango en p10e02;1E+102;;;0
3067.0;17.0;5.0;21553.0;111.0;77.0;6.0;1.0;10;E;1;Buscando valores fuera de rango en p10e02;1E+102;;;0
3028.0;2.0;3.0;5603.0;96.0;72.0;7.0;2.0;10;E;1;Buscando valores fuera de rango en p10e02;1E+102;;;0
3024.0;13.0;4.0;15868.0;69.0;34.0;4.0;3.0;10;E;1;Buscando valores fuera de rango en p10e02;1E+102;;;0
3029.0;1.0;28.0;2457.0;62.0;61.0;4.0;2.0;10;E;1;Buscando valores fuera de rango en p10e02;1E+102;;;0
3161.0;20.0;3.0;23667.0;19.0;8.0;11.0;1.0;10;E;1;Buscando valores fuera de rango en p10e02;1E+102;;;0
3015.0;14.0;13.0;18253.0;74.0;48.0;4.0;2.0;10;E;1;Buscando valores fuera de rango en p10e02;1E+102;;;0
3037.0;3.0;1.0;5907.0;94.0;67.0;6.0;1.0;10;E;1;Buscando valores fuera de rango en p10e02;1E+102;;;0
3044.0;1.0;36.0;4914.0;39.0;49.0;3.0;4.0;10;E;1;Buscando valores fuera de rango en p10e02;1E+102;;;0
3044.0;1.0;37.0;5025.0;172.0;179.0;9.0;1.0;10;E;5;Pasaron a la variable deseo de trabajar (P10E02) hay información y No hay información  variable instalar negocio (P10E06);10E00501;;;0
3044.0;1.0;37.0;5025.0;172.0;179.0;9.0;1.0;10;E;8;Pasaron a la variable deseo de trabajar (P10E02) y no hay información en la variable cambio de trabajo (P10E08);10E00801;;;0
3067.0;17.0;5.0;21433.0;133.0;96.0;6.0;2.0;10;E;9;Respondió no en la variable cambio de trabajo (p10e08=2) y hay información en la variables motivos para cambiar de trabajo (P10E09);10E00902;;;0
3067.0;17.0;5.0;21433.0;90.0;63.0;4.0;2.0;10;E;10G;Respondieron básicos y el grado es mayor a 3 o menores de 1;10E010G01;;;0
3086.0;1.0;36.0;4914.0;122.0;133.0;7.0;1.0;10;E;10G;Respondieron básicos y el grado es mayor a 3 o menores de 1;10E010G01;;;0
3086.0;1.0;36.0;4914.0;179.0;196.0;10.0;1.0;10;E;10G;Respondieron básicos y el grado es mayor a 3 o menores de 1;10E010G01;;;0
3086.0;1.0;36.0;4914.0;9.0;7.0;1.0;1.0;10;E;10G;Respondieron básicos y el grado es mayor a 3 o menores de 1;10E010G01;;;0
3026.0;18.0;3.0;22531.0;33.0;30.0;2.0;2.0;10;E;10G;Respondieron básicos y el grado es mayor a 3 o menores de 1;10E010G01;;;0
3064.0;16.0;8.0;20171.0;96.0;85.0;7.0;4.0;10;E;10G;Respondieron básicos y el grado es mayor a 3 o menores de 1;10E010G01;;;0
3020.0;1.0;28.0;2457.0;26.0;25.0;2.0;1.0;10;E;10G;Respondieron básicos y el grado es mayor a 3 o menores de 1;10E010G01;;;0
3074.0;12.0;12.0;14491.0;71.0;54.0;1.0;1.0;10;E;10G;Respondieron básicos y el grado es mayor a 3 o menores de 1;10E010G01;;;0
3074.0;12.0;12.0;14491.0;71.0;54.0;1.0;4.0;10;E;10G;Respondieron básicos y el grado es mayor a 3 o menores de 1;10E010G01;;;0
3076.0;12.0;15.0;14759.0;137.0;77.0;1.0;1.0;10;E;10G;Respondieron básicos y el grado es mayor a 3 o menores de 1;10E010G01;;;0
3125.0;3.0;14.0;6315.0;221.0;210.0;10.0;1.0;10;E;10G;Respondieron básicos y el grado es mayor a 3 o menores de 1;10E010G01;;;0
3070.0;10.0;21.0;12324.0;97.0;55.0;5.0;1.0;10;E;10G;Respondieron básicos y el grado es mayor a 3 o menores de 1;10E010G01;;;0
3045.0;1.0;37.0;5025.0;9.0;9.0;1.0;1.0;10;E;10G;Respondieron básicos y el grado es mayor a 3 o menores de 1;10E010G01;;;0
3032.0;1.0;29.0;2656.0;166.0;163.0;10.0;1.0;10;E;10G;Respondieron básicos y el grado es mayor a 3 o menores de 1;10E010G01;;;0
3155.0;21.0;1.0;24417.0;7.0;7.0;1.0;1.0;10;E;10G;Respondieron básicos y el grado es mayor a 3 o menores de 1;10E010G01;;;0
3155.0;21.0;1.0;24417.0;7.0;7.0;1.0;5.0;10;E;10G;Respondieron básicos y el grado es mayor a 3 o menores de 1;10E010G01;;;0
3041.0;1.0;29.0;2811.0;133.0;132.0;7.0;1.0;10;E;10G;Respondieron básicos y el grado es mayor a 3 o menores de 1;10E010G01;;;0
3041.0;1.0;29.0;2811.0;151.0;153.0;8.0;5.0;10;E;10G;Respondieron básicos y el grado es mayor a 3 o menores de 1;10E010G01;;;0
3041.0;1.0;29.0;2656.0;47.0;44.0;3.0;1.0;10;E;10G;Respondieron básicos y el grado es mayor a 3 o menores de 1;10E010G01;;;0
3029.0;1.0;24.0;2027.0;138.0;93.0;4.0;2.0;10;E;10G;Respondieron básicos y el grado es mayor a 3 o menores de 1;10E010G01;;;0
3029.0;1.0;24.0;2027.0;69.0;46.0;2.0;3.0;10;E;10G;Respondieron básicos y el grado es mayor a 3 o menores de 1;10E010G01;;;0
3030.0;1.0;24.0;2027.0;280.0;212.0;9.0;3.0;10;E;10G;Respondieron básicos y el grado es mayor a 3 o menores de 1;10E010G01;;;0
3066.0;15.0;4.0;19163.0;120.0;81.0;10.0;1.0;10;E;10G;Respondieron básicos y el grado es mayor a 3 o menores de 1;10E010G01;;;0
3041.0;1.0;29.0;2656.0;80.0;78.0;5.0;1.0;10;E;10G;Respondieron básicos y el grado es mayor a 3 o menores de 1;10E010G01;;;0
3047.0;2.0;1.0;5514.0;141.0;101.0;7.0;1.0;10;E;10G;Respondieron básicos y el grado es mayor a 3 o menores de 1;10E010G01;;;0
3020.0;1.0;24.0;1968.0;148.0;117.0;8.0;2.0;10;E;10G;Respondieron básicos y el grado es mayor a 3 o menores de 1;10E010G01;;;0
3020.0;1.0;24.0;1968.0;148.0;117.0;8.0;3.0;10;E;10G;Respondieron básicos y el grado es mayor a 3 o menores de 1;10E010G01;;;0
3020.0;1.0;24.0;1968.0;128.0;102.0;7.0;1.0;10;E;10G;Respondieron básicos y el grado es mayor a 3 o menores de 1;10E010G01;;;0
3020.0;1.0;24.0;1968.0;128.0;102.0;7.0;2.0;10;E;10G;Respondieron básicos y el grado es mayor a 3 o menores de 1;10E010G01;;;0
3131.0;4.0;4.0;6751.0;150.0;116.0;2.0;2.0;10;E;10G;Respondieron básicos y el grado es mayor a 3 o menores de 1;10E010G01;;;0
3015.0;14.0;13.0;18253.0;35.0;22.0;2.0;5.0;10;E;10G;Respondieron básicos y el grado es mayor a 3 o menores de 1;10E010G01;;;0
3050.0;3.0;14.0;6315.0;103.0;100.0;5.0;2.0;10;E;10G;Respondieron básicos y el grado es mayor a 3 o menores de 1;10E010G01;;;0
3050.0;3.0;14.0;6315.0;103.0;100.0;5.0;4.0;10;E;10G;Respondieron básicos y el grado es mayor a 3 o menores de 1;10E010G01;;;0
3081.0;8.0;6.0;10615.0;76.0;54.0;6.0;1.0;10;E;10G;Respondieron básicos y el grado es mayor a 3 o menores de 1;10E010G01;;;0
3038.0;3.0;1.0;5845.0;103.0;77.0;6.0;1.0;10;E;10G;Respondieron básicos y el grado es mayor a 3 o menores de 1;10E010G01;;;0
3102.0;1.0;30.0;3369.0;20.0;21.0;2.0;1.0;10;E;10G;Respondieron básicos y el grado es mayor a 3 o menores de 1;10E010G01;;;0
3044.0;1.0;36.0;4914.0;23.0;28.0;2.0;1.0;10;E;10G;Respondieron básicos y el grado es mayor a 3 o menores de 1;10E010G01;;;0
3044.0;1.0;36.0;4914.0;39.0;49.0;3.0;1.0;10;E;10G;Respondieron básicos y el grado es mayor a 3 o menores de 1;10E010G01;;;0
3027.0;1.0;28.0;2457.0;143.0;134.0;8.0;1.0;10;E;10G;Respondieron básicos y el grado es mayor a 3 o menores de 1;10E010G01;;;0
3133.0;9.0;11.0;11414.0;145.0;105.0;10.0;1.0;10;E;10G;Respondieron básicos y el grado es mayor a 3 o menores de 1;10E010G01;;;0
3013.0;14.0;13.0;18161.0;180.0;119.0;8.0;2.0;10;E;10G;Respondieron básicos y el grado es mayor a 3 o menores de 1;10E010G01;;;0
3013.0;14.0;13.0;18161.0;180.0;119.0;8.0;7.0;10;E;10G;Respondieron básicos y el grado es mayor a 3 o menores de 1;10E010G01;;;0
3060.0;12.0;1.0;13569.0;103.0;53.0;6.0;1.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3060.0;12.0;1.0;13569.0;103.0;53.0;6.0;3.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3060.0;12.0;1.0;13569.0;124.0;63.0;7.0;1.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3060.0;12.0;1.0;13569.0;124.0;63.0;7.0;4.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3060.0;12.0;1.0;13569.0;124.0;63.0;7.0;5.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3000.0;12.0;1.0;13569.0;140.0;73.0;8.0;5.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3031.0;10.0;15.0;12867.0;51.0;44.0;3.0;2.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3130.0;14.0;13.0;18161.0;113.0;74.0;4.0;1.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3044.0;1.0;37.0;5025.0;172.0;179.0;9.0;2.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3051.0;20.0;3.0;23667.0;12.0;2.0;1.0;3.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3049.0;15.0;4.0;19076.0;90.0;41.0;4.0;1.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3039.0;1.0;37.0;5025.0;68.0;73.0;4.0;3.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3061.0;16.0;14.0;20965.0;58.0;46.0;5.0;4.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3086.0;1.0;37.0;5025.0;51.0;52.0;3.0;1.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3045.0;1.0;37.0;5025.0;9.0;9.0;1.0;3.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3152.0;19.0;1.0;23052.0;54.0;36.0;1.0;3.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3152.0;19.0;1.0;23052.0;54.0;36.0;1.0;4.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3041.0;1.0;29.0;2811.0;151.0;153.0;8.0;3.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3041.0;1.0;29.0;2811.0;151.0;153.0;8.0;4.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3041.0;1.0;29.0;2811.0;92.0;90.0;5.0;1.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3041.0;1.0;29.0;2811.0;92.0;90.0;5.0;3.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3041.0;1.0;29.0;2811.0;73.0;69.0;4.0;1.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3029.0;1.0;24.0;2027.0;100.0;70.0;3.0;2.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3029.0;1.0;24.0;2027.0;164.0;117.0;5.0;1.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3030.0;1.0;28.0;2457.0;103.0;98.0;6.0;1.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3124.0;2.0;3.0;5558.0;152.0;139.0;8.0;1.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3124.0;2.0;3.0;5558.0;118.0;101.0;6.0;3.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3124.0;2.0;3.0;5558.0;118.0;101.0;6.0;4.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3000.0;12.0;1.0;13569.0;65.0;32.0;3.0;4.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3047.0;2.0;1.0;5514.0;141.0;101.0;7.0;3.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3121.0;5.0;9.0;8284.0;82.0;47.0;4.0;1.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3154.0;21.0;1.0;24417.0;123.0;101.0;10.0;4.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3066.0;15.0;4.0;19163.0;54.0;40.0;5.0;1.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3025.0;20.0;3.0;23674.0;58.0;32.0;4.0;3.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3082.0;15.0;4.0;19076.0;170.0;97.0;9.0;1.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3018.0;18.0;1.0;22323.0;33.0;24.0;2.0;1.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3125.0;3.0;14.0;6315.0;198.0;188.0;9.0;4.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3050.0;3.0;14.0;6315.0;103.0;100.0;5.0;3.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3114.0;11.0;9.0;13539.0;7.0;5.0;1.0;1.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3114.0;11.0;9.0;13539.0;121.0;80.0;6.0;1.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3037.0;3.0;1.0;5862.0;18.0;7.0;6.0;2.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3037.0;3.0;1.0;5907.0;94.0;67.0;6.0;2.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3014.0;1.0;30.0;3369.0;31.0;34.0;3.0;1.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3014.0;1.0;30.0;3369.0;31.0;34.0;3.0;2.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3138.0;17.0;11.0;22042.0;212.0;137.0;10.0;1.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3138.0;17.0;11.0;22042.0;212.0;137.0;10.0;3.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3006.0;1.0;18.0;1394.0;195.0;228.0;10.0;3.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3109.0;3.0;4.0;5995.0;3.0;3.0;1.0;1.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3117.0;9.0;20.0;11811.0;137.0;127.0;7.0;2.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3038.0;3.0;1.0;5845.0;103.0;77.0;6.0;5.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3038.0;3.0;1.0;5845.0;103.0;77.0;6.0;6.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3040.0;3.0;1.0;5907.0;129.0;94.0;1.0;1.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3075.0;9.0;20.0;11811.0;155.0;144.0;8.0;2.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3075.0;9.0;20.0;11811.0;155.0;144.0;8.0;3.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3075.0;9.0;20.0;11811.0;155.0;144.0;8.0;4.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3039.0;1.0;36.0;4756.0;83.0;86.0;5.0;2.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3119.0;1.0;18.0;1206.0;7.0;4.0;1.0;3.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3119.0;1.0;18.0;1206.0;7.0;4.0;1.0;4.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3119.0;1.0;18.0;1206.0;7.0;4.0;1.0;5.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3044.0;1.0;36.0;4756.0;62.0;65.0;4.0;1.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3141.0;22.0;5.0;25226.0;128.0;73.0;7.0;3.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3046.0;22.0;14.0;25600.0;16.0;9.0;1.0;1.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3027.0;1.0;28.0;2457.0;143.0;134.0;8.0;3.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3019.0;10.0;2.0;12279.0;21.0;20.0;2.0;1.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3019.0;10.0;2.0;12279.0;21.0;20.0;2.0;3.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3019.0;10.0;2.0;12279.0;21.0;20.0;2.0;4.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3091.0;22.0;15.0;25643.0;214.0;132.0;8.0;1.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3091.0;22.0;15.0;25643.0;214.0;132.0;8.0;2.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3091.0;22.0;15.0;25643.0;130.0;78.0;5.0;2.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3091.0;22.0;15.0;25643.0;16.0;7.0;1.0;1.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3091.0;22.0;15.0;25643.0;16.0;7.0;1.0;2.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3084.0;14.0;13.0;18253.0;144.0;87.0;7.0;1.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3087.0;18.0;1.0;22276.0;236.0;197.0;10.0;3.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3013.0;14.0;13.0;18161.0;113.0;74.0;4.0;1.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3013.0;14.0;13.0;18161.0;21.0;15.0;1.0;1.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3013.0;14.0;13.0;18161.0;21.0;15.0;1.0;4.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3019.0;10.0;2.0;12279.0;79.0;64.0;5.0;1.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3160.0;18.0;5.0;22865.0;67.0;40.0;5.0;5.0;10;E;10H;Nivel diversificado y grado menor a 4 o mayor a 6;10E010H01;;;0
3110.0;13.0;11.0;16336.0;21.0;14.0;2.0;2.0;11;C;5;Se reportó problemas con remesas en pregunta 6 pero en pregunta 5 es diferente de 1.;11C00502;;;0
