ENCUESTADOR,DEPTO,MUPIO,SECTOR,ESTRUCTURA,VIVIENDA,HOGAR,CP,CAPÍTULO,SECCIÓN,PREGUNTA,DEFINICIÓN DE INCONSISTENCIA,CÓDIGO ERROR,COMENTARIOS
3122.0,6.0,1.0,8591.0,63.0,51.0,1.0,0.0,1,J1,1,"Verifique seccion: J1, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J10104,
3105.0,9.0,14.0,11525.0,218.0,181.0,2.0,0.0,1,J1,1,"Verifique seccion: J1, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J10104,
3066.0,15.0,3.0,19013.0,188.0,130.0,10.0,0.0,1,J1,1,"Verifique seccion: J1, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J10104,
3066.0,15.0,3.0,19013.0,9.0,8.0,1.0,0.0,1,J1,1,"Verifique seccion: J1, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J10104,
3108.0,17.0,8.0,21684.0,133.0,82.0,5.0,0.0,1,J1,1,"Verifique seccion: J1, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J10104,
3071.0,13.0,17.0,16615.0,116.0,84.0,10.0,0.0,1,J1,1,"Verifique seccion: J1, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J10104,
3108.0,17.0,8.0,21684.0,45.0,28.0,2.0,0.0,1,J1,1,"Verifique seccion: J1, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J10104,
3064.0,16.0,7.0,20143.0,87.0,73.0,1.0,0.0,1,J1,1,"Verifique seccion: J1, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J10104,
3133.0,3.0,14.0,6332.0,72.0,51.0,6.0,0.0,1,J1,1,"Verifique seccion: J1, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J10104,
3074.0,11.0,2.0,13179.0,188.0,156.0,4.0,0.0,1,J1,1,"Verifique seccion: J1, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J10104,
3013.0,8.0,3.0,10361.0,41.0,30.0,3.0,0.0,1,J1,1,"Verifique seccion: J1, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J10104,
3049.0,15.0,3.0,19053.0,7.0,6.0,1.0,0.0,1,J1,1,"Verifique seccion: J1, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J10104,
3023.0,4.0,7.0,6951.0,102.0,82.0,5.0,0.0,1,J1,1,"Verifique seccion: J1, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J10104,
3026.0,18.0,1.0,22248.0,172.0,132.0,7.0,0.0,1,J1,1,"Verifique seccion: J1, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J10104,
3121.0,5.0,7.0,8104.0,191.0,155.0,7.0,0.0,1,J1,1,"Verifique seccion: J1, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J10104,
3099.0,16.0,1.0,19350.0,149.0,118.0,7.0,0.0,1,J1,1,"Verifique seccion: J1, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J10104,
3121.0,5.0,1.0,7542.0,119.0,92.0,7.0,0.0,1,J1,1,"Verifique seccion: J1, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J10104,
3081.0,9.0,1.0,10876.0,23.0,16.0,1.0,0.0,1,J1,1,"Verifique seccion: J1, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J10104,
3136.0,7.0,5.0,9593.0,104.0,58.0,6.0,0.0,1,J1,1,"Verifique seccion: J1, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J10104,
3145.0,22.0,5.0,25199.0,77.0,62.0,4.0,0.0,1,J1,1,"Verifique seccion: J1, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J10104,
3108.0,17.0,9.0,21817.0,10.0,7.0,1.0,0.0,1,J1,1,"Verifique seccion: J1, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J10104,
3099.0,16.0,15.0,21061.0,3.0,3.0,1.0,0.0,1,J2,1,"Verifique seccion: J2, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J20104,
3104.0,16.0,4.0,19851.0,6.0,6.0,1.0,0.0,1,J2,1,"Verifique seccion: J2, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J20104,
3105.0,9.0,20.0,11792.0,32.0,21.0,1.0,0.0,1,J2,1,"Verifique seccion: J2, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J20104,
3105.0,9.0,20.0,11792.0,32.0,21.0,1.0,0.0,1,J2,1,"Verifique seccion: J2, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J20104,
3033.0,13.0,17.0,16615.0,32.0,23.0,3.0,0.0,1,J2,1,"Verifique seccion: J2, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J20104,
3128.0,16.0,6.0,19923.0,221.0,160.0,1.0,0.0,1,J2,1,"Verifique seccion: J2, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J20104,
3121.0,5.0,7.0,8104.0,161.0,130.0,6.0,0.0,1,J2,1,"Verifique seccion: J2, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J20104,
3017.0,6.0,2.0,8720.0,115.0,84.0,1.0,0.0,1,J2,1,"Verifique seccion: J2, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J20104,
3127.0,4.0,3.0,6582.0,72.0,52.0,4.0,0.0,1,J2,1,"Verifique seccion: J2, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J20104,
3128.0,16.0,6.0,19923.0,152.0,112.0,1.0,0.0,1,J2,1,"Verifique seccion: J2, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J20104,
3107.0,19.0,11.0,22961.0,177.0,129.0,1.0,0.0,1,J2,1,"Verifique seccion: J2, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J20104,
3035.0,1.0,35.0,4021.0,84.0,79.0,4.0,0.0,1,J2,1,"Verifique seccion: J2, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J20104,
3002.0,4.0,3.0,6582.0,98.0,69.0,5.0,0.0,1,J2,1,"Verifique seccion: J2, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J20104,
3123.0,13.0,6.0,15976.0,61.0,40.0,1.0,0.0,1,J2,1,"Verifique seccion: J2, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J20104,
3081.0,9.0,13.0,11518.0,182.0,102.0,1.0,0.0,1,J2,1,"Verifique seccion: J2, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J20104,
3081.0,9.0,1.0,10876.0,23.0,16.0,1.0,0.0,1,J2,1,"Verifique seccion: J2, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J20104,
3081.0,9.0,1.0,10876.0,23.0,16.0,1.0,0.0,1,J2,1,"Verifique seccion: J2, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J20104,
3086.0,20.0,9.0,24063.0,3.0,1.0,1.0,0.0,1,J3,1,"Verifique seccion: J3, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J30104,
3136.0,7.0,6.0,9657.0,230.0,149.0,4.0,0.0,1,J3,1,"Verifique seccion: J3, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J30104,
3140.0,21.0,1.0,24364.0,91.0,66.0,1.0,0.0,1,J3,1,"Verifique seccion: J3, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J30104,
3129.0,9.0,1.0,10807.0,114.0,100.0,3.0,0.0,1,J3,1,"Verifique seccion: J3, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J30104,
3108.0,17.0,3.0,21315.0,160.0,111.0,9.0,0.0,1,J3,1,"Verifique seccion: J3, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J30104,
3108.0,17.0,8.0,21684.0,45.0,28.0,2.0,0.0,1,J3,1,"Verifique seccion: J3, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J30104,
3067.0,17.0,8.0,21684.0,258.0,154.0,4.0,0.0,1,J3,1,"Verifique seccion: J3, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J30104,
3137.0,10.0,9.0,12568.0,65.0,28.0,2.0,0.0,1,J3,1,"Verifique seccion: J3, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J30104,
3089.0,9.0,14.0,11525.0,186.0,156.0,3.0,0.0,1,J3,1,"Verifique seccion: J3, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J30104,
3085.0,4.0,3.0,6593.0,72.0,54.0,5.0,0.0,1,J3,1,"Verifique seccion: J3, pregunta: 1. Indica ""no"" a ""El hogar posee, tiene o cuenta con"" y se asigno un valor en la respuesta de al menos una de las siguentes preguntas: ¿Cuántos(as) (...) tiene este hogar?, ¿Cuántos años tiene el/la (...)?, ¿El artículo adquirido era:, Si fuera a vender el/la (...) el día de hoy, ¿en cuánto lo vendería?.",01J30104,
